,Unnamed: 0,Price,District,State,Bedrooms,Tenure,Furnished Type,Size,Bathrooms,Car Slots,House Type,Price per sqft,Price per Bedroom,Room Density,District_code,State_code,Tenure_code,Furnished Type_code,House Type_code,24-Hour Security,Air Conditioner,Badminton Court,Balcony,Basketball Court,Bath Tub,Bbq,Bus Stop,Business Centre,Cafe,Clubhouse,Garage,Garden,Gym,Jacuzzi,Jogging Track,Kitchen Cabinet,Nursery,Parking,Playground,Retail Stores,Salon,Sauna,Squash Court,Swimming Pool,Tennis Courts,Wading Pool
14547,16450,13.981025843899115,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,7.8636512654486515,3.0,4.0,cluster house,453.85,236000.0,0.0019230769230769,92,0,0,2,10,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0
14548,16451,13.910821646859095,johor bahru,johor,4.0,freehold,unfurnished,7.562681246721884,3.0,2.0,cluster house,571.73,275000.0,0.002079002079002,103,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14549,16452,13.997832948091215,johor bahru,johor,5.0,freehold,unfurnished,7.85979918056211,4.0,2.0,cluster house,463.32,240000.0,0.0019305019305019,103,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14550,16453,14.508658238524095,iskandar puteri (nusajaya),johor,4.0,freehold,partly furnished,7.783640596221253,3.0,2.0,cluster house,833.33,500000.0,0.0016666666666666,92,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14551,16454,12.611541086966115,batu kawan,penang,3.0,leasehold,partly furnished,6.582025138892826,2.0,2.0,cluster house,416.09,100000.0,0.0041608876560332,35,7,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14552,16455,13.997832948091215,johor bahru,johor,6.0,freehold,unfurnished,8.098946748943339,4.0,2.0,cluster house,364.74,200000.0,0.0018237082066869,103,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14553,16456,14.187074804051692,skudai,johor,4.0,freehold,partly furnished,7.745435610274381,4.0,2.0,cluster house,627.71,362500.0,0.0017316017316017,244,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14554,16457,14.375126917328105,tebrau,johor,5.0,freehold,unfurnished,7.741967899820685,4.0,2.0,cluster house,760.21,350000.0,0.0021720243266724,280,0,0,2,10,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
14555,16458,14.285514812209815,johor bahru,johor,5.0,freehold,unfurnished,8.08271113423758,4.0,3.0,cluster house,494.28,320000.0,0.0015446400988569,103,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14556,16459,13.937729075643883,johor bahru,johor,4.0,freehold,unfurnished,7.7752758464868625,3.0,2.0,cluster house,474.79,282500.0,0.0016806722689075,103,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14557,16460,13.937729075643883,johor bahru,johor,4.0,freehold,unfurnished,7.7752758464868625,3.0,2.0,cluster house,474.79,282500.0,0.0016806722689075,103,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14558,16461,13.617060838751888,semenyih,selangor,5.0,freehold,unfurnished,7.781973234434385,5.0,2.0,cluster house,342.24,164000.0,0.0020868113522537,220,13,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14559,16464,14.711598990684092,ampang,selangor,5.0,freehold,unfurnished,8.160803920954665,4.0,4.0,bungalow,700.0,490000.0,0.0014285714285714,3,13,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14560,16471,14.731801689838349,seri kembangan,selangor,6.0,leasehold,unfurnished,8.589885876809678,6.0,2.0,bungalow,465.03,416666.6666666667,0.0011160714285714,232,13,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14561,16477,14.029008539980795,semenyih,selangor,7.0,freehold,fully furnished,8.294299608857235,5.0,5.0,bungalow,309.5,176857.14285714287,0.00175,220,13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14562,16478,14.827111833279051,kajang,selangor,7.0,freehold,unfurnished,8.343077871169383,6.0,6.0,bungalow,654.76,392857.1428571429,0.0016666666666666,105,13,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14563,16479,14.801327725621299,kajang,selangor,7.0,freehold,fully furnished,8.343077871169383,6.0,6.0,bungalow,638.1,382857.1428571429,0.0016666666666666,105,13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14564,16486,14.763300344494624,subang jaya,selangor,5.0,freehold,unfurnished,8.343077871169383,6.0,4.0,bungalow,614.29,516000.0,0.0011904761904761,249,13,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14565,16487,14.547878932446617,bandar sungai long,selangor,6.0,freehold,unfurnished,8.517393171418904,5.0,4.0,bungalow,416.0,346666.6666666667,0.0012,22,13,0,2,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14566,16495,15.033386563317146,subang jaya,selangor,6.0,freehold,unfurnished,8.412054873292933,6.0,3.0,bungalow,751.11,563333.3333333334,0.0013333333333333,249,13,0,2,9,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14567,16498,14.316286451937186,batu feringghi,penang,4.0,freehold,unfurnished,8.221478947267192,4.0,2.0,bungalow,443.67,412500.0,0.0010755579456843,33,7,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14568,16508,14.978661680269907,kota damansara,selangor,6.0,leasehold,unfurnished,8.41847721847708,7.0,6.0,bungalow,706.56,533333.3333333334,0.0013247957606535,127,13,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14569,16512,14.914123179965662,sungai buloh,selangor,5.0,freehold,unfurnished,8.294299608857235,5.0,4.0,bungalow,750.0,600000.0,0.00125,252,13,0,2,9,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1
14570,16520,14.837961845378985,setia alam,selangor,5.0,freehold,unfurnished,8.039802343736485,6.0,2.0,bungalow,896.49,556000.0,0.001612383102225,235,13,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14571,16522,14.88022163978423,sungai buloh,selangor,5.0,freehold,unfurnished,8.517393171418904,5.0,5.0,bungalow,580.0,580000.0,0.001,252,13,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14572,16523,14.97239206922172,sungai buloh,selangor,6.0,freehold,partly furnished,8.556606193773073,5.0,6.0,bungalow,611.54,530000.0,0.0011538461538461,252,13,0,1,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14573,16524,14.914123179965662,sungai buloh,selangor,4.0,freehold,partly furnished,8.268988209506656,5.0,4.0,bungalow,769.23,750000.0,0.001025641025641,252,13,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14574,16526,14.845130332288226,setia alam,selangor,6.0,freehold,partly furnished,8.188966863648876,7.0,2.0,bungalow,777.78,466666.6666666667,0.0016666666666666,235,13,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14575,16528,14.77102238760702,alor setar,kedah,6.0,freehold,unfurnished,8.444837529224097,6.0,2.0,bungalow,559.14,433333.3333333333,0.0012903225806451,2,1,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14576,16530,14.845130332288226,kota damansara,selangor,7.0,leasehold,unfurnished,8.343077871169383,6.0,4.0,bungalow,666.67,400000.0,0.0016666666666666,127,13,1,2,9,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
14577,16533,14.827111833279051,batu caves,selangor,7.0,freehold,unfurnished,8.229777750081887,7.0,2.0,bungalow,733.33,392857.1428571429,0.0018666666666666,32,13,0,2,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14578,16535,14.873301199334291,tropicana,selangor,6.0,leasehold,unfurnished,8.25608813381491,5.0,4.0,bungalow,748.05,480000.0,0.0015584415584415,289,13,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14579,16544,14.873301199334291,tropicana,selangor,6.0,leasehold,unfurnished,8.25608813381491,5.0,3.0,bungalow,748.05,480000.0,0.0015584415584415,289,13,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14580,16545,14.690979711984754,kota damansara,selangor,6.0,leasehold,unfurnished,8.294299608857235,5.0,4.0,bungalow,600.0,400000.0,0.0015,127,13,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14581,16546,14.897316067298997,kota damansara,selangor,7.0,leasehold,unfurnished,8.510369966068112,7.0,2.0,bungalow,594.16,421428.5714285714,0.001409869083585,127,13,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14582,16551,14.648420115681892,batu caves,selangor,5.0,freehold,unfurnished,8.229777750081887,5.0,2.0,bungalow,613.33,460000.0,0.0013333333333333,32,13,0,2,9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14583,16557,14.946912992035967,setia alam,selangor,5.0,freehold,unfurnished,8.31898612539206,5.0,4.0,bungalow,756.1,620000.0,0.0012195121951219,235,13,0,2,9,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
14584,16560,14.978661680269907,setia alam,selangor,5.0,freehold,unfurnished,8.187299270155147,6.0,2.0,bungalow,890.37,640000.0,0.0013912075681691,235,13,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14585,16584,14.603968372873895,petaling jaya,selangor,5.0,leasehold,partly furnished,8.24301946898925,5.0,4.0,bungalow,578.95,440000.0,0.0013157894736842,189,13,1,1,9,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
14586,16586,15.039286283703994,gelugor,penang,7.0,freehold,unfurnished,8.366602832783736,5.0,2.0,bungalow,790.7,485714.28571428574,0.0016279069767441,81,7,0,2,9,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14587,16590,14.897316067298997,petaling jaya,selangor,6.0,freehold,unfurnished,8.412054873292933,5.0,4.0,bungalow,655.56,491666.6666666667,0.0013333333333333,189,13,0,2,9,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
14588,16592,14.946912992035967,kota damansara,selangor,5.0,leasehold,unfurnished,8.556606193773073,5.0,2.0,bungalow,596.15,620000.0,0.0009615384615384,127,13,1,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14589,16600,14.253766134056512,cyberjaya,selangor,8.0,freehold,partly furnished,7.783640596221253,7.0,4.0,bungalow,645.83,193750.0,0.0033333333333333,69,13,0,1,9,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
14590,16605,14.97239206922172,jalan klang lama (old klang road),kuala lumpur,8.0,freehold,unfurnished,8.412054873292933,5.0,6.0,bungalow,706.67,397500.0,0.0017777777777777,94,3,0,2,9,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14591,16608,14.690979711984754,subang jaya,selangor,6.0,leasehold,unfurnished,8.27308133366583,6.0,2.0,bungalow,612.87,400000.0,0.001532175689479,249,13,1,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14592,16612,14.914123179965662,iskandar puteri (nusajaya),johor,6.0,freehold,partly furnished,8.46674164792014,6.0,2.0,bungalow,631.18,500000.0,0.0012623606143488,92,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14593,16625,14.930652476452392,telok panglima garang,selangor,7.0,freehold,unfurnished,8.086717920303906,6.0,2.0,bungalow,938.46,435714.28571428574,0.0021538461538461,281,13,0,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14594,16628,14.690979711984754,kajang,selangor,6.0,freehold,unfurnished,8.612685172875459,7.0,2.0,bungalow,436.36,400000.0,0.001090909090909,105,13,0,2,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14595,16630,14.805052123325165,cheras,selangor,7.0,freehold,unfurnished,8.434028950155469,8.0,2.0,bungalow,584.78,384285.7142857143,0.0015217391304347,67,13,0,2,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14596,16631,15.009433329466965,cheras,selangor,5.0,freehold,unfurnished,8.24301946898925,4.0,2.0,bungalow,868.42,660000.0,0.0013157894736842,67,13,0,2,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14597,16632,14.751604309291395,cheras,selangor,5.0,freehold,unfurnished,8.517393171418904,6.0,2.0,bungalow,510.0,510000.0,0.001,67,13,0,2,9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
14598,16635,14.862829903121964,kajang,selangor,7.0,freehold,unfurnished,8.333991247194975,6.0,4.0,bungalow,684.77,407142.8571428572,0.0016818837097549,105,13,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14599,16636,14.907434194052001,kajang,selangor,8.0,freehold,partly furnished,8.575650760987806,6.0,2.0,bungalow,562.26,372500.0,0.0015094339622641,105,13,0,1,9,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14600,16639,14.790070575320824,kajang,selangor,6.0,freehold,unfurnished,8.3243363327069,6.0,2.0,bungalow,642.89,441666.6666666667,0.0014556040756914,105,13,0,2,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14601,16640,14.907434194052001,kajang,selangor,8.0,freehold,unfurnished,8.612685172875459,6.0,2.0,bungalow,541.82,372500.0,0.0014545454545454,105,13,0,2,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14602,16641,14.626441218624949,kajang,selangor,6.0,freehold,unfurnished,8.294299608857235,6.0,2.0,bungalow,562.5,375000.0,0.0015,105,13,0,2,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14603,16642,14.770252861124078,kajang,selangor,6.0,freehold,partly furnished,8.347590407030058,6.0,2.0,bungalow,615.79,433000.0,0.0014221379473808,105,13,0,1,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14604,16643,14.770252861124078,kajang,selangor,6.0,freehold,partly furnished,8.347590407030058,6.0,2.0,bungalow,615.79,433000.0,0.0014221379473808,105,13,0,1,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14605,16645,14.946912992035967,kajang,selangor,7.0,freehold,unfurnished,8.433811582477187,6.0,2.0,bungalow,674.06,442857.1428571429,0.0015220700152207,105,13,0,2,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
14606,16652,14.978661680269907,setia alam,selangor,6.0,freehold,unfurnished,8.160803920954665,5.0,5.0,bungalow,914.29,533333.3333333334,0.0017142857142857,235,13,0,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
14607,16653,14.845130332288226,jalan klang lama (old klang road),kuala lumpur,7.0,freehold,unfurnished,8.294299608857235,4.0,5.0,bungalow,700.0,400000.0,0.00175,94,3,0,2,9,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14608,16664,14.077875591662238,petaling jaya,selangor,3.0,leasehold,unfurnished,7.496097345175956,2.0,2.0,bungalow,722.22,433333.3333333333,0.0016666666666666,189,13,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14609,16666,14.272936037914342,cyberjaya,selangor,5.0,freehold,unfurnished,8.443331342817782,5.0,4.0,bungalow,340.3,316000.0,0.0010768899418479,69,13,0,2,9,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1
14610,16674,14.285514812209815,ampang,selangor,9.0,leasehold,unfurnished,8.294299608857235,9.0,5.0,bungalow,400.0,177777.77777777778,0.00225,3,13,1,2,9,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
14611,16675,14.452087916136215,bangi,selangor,5.0,leasehold,unfurnished,8.517393171418904,5.0,5.0,bungalow,378.0,378000.0,0.001,26,13,1,2,9,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14612,16682,14.557448378884015,cyberjaya,selangor,4.0,freehold,unfurnished,8.123261319121745,5.0,2.0,bungalow,622.96,525000.0,0.0011865915158706,69,13,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14613,16686,15.033386563317146,sungai buloh,selangor,5.0,freehold,unfurnished,8.24301946898925,4.0,3.0,bungalow,889.47,676000.0,0.0013157894736842,252,13,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14614,16687,14.845130332288226,setia alam,selangor,6.0,freehold,unfurnished,8.216358332386156,7.0,2.0,bungalow,756.76,466666.6666666667,0.0016216216216216,235,13,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14615,16688,14.266586814266963,cyberjaya,selangor,4.0,freehold,unfurnished,8.443331342817782,5.0,4.0,bungalow,338.14,392500.0,0.0008615119534783,69,13,0,2,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1
14616,16692,14.392124484065864,cyberjaya,selangor,5.0,freehold,unfurnished,8.443331342817782,5.0,4.0,bungalow,383.37,356000.0,0.0010768899418479,69,13,0,2,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0
14617,16693,14.446782866720884,cyberjaya,selangor,7.0,freehold,unfurnished,8.421122722665503,6.0,2.0,bungalow,414.01,268571.4285714286,0.0015415106804668,69,13,0,2,9,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0
14618,16694,14.88022163978423,putrajaya,putrajaya,6.0,freehold,partly furnished,8.585038738311304,6.0,2.0,bungalow,542.06,483333.3333333333,0.0011214953271028,201,10,0,1,9,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
14619,16695,15.039286283703994,gelugor,penang,8.0,freehold,unfurnished,8.556606193773073,5.0,7.0,bungalow,653.85,425000.0,0.0015384615384615,81,7,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14620,16696,14.763300344494624,petaling jaya,selangor,5.0,freehold,unfurnished,8.045908742270779,3.0,2.0,bungalow,826.92,516000.0,0.0016025641025641,189,13,0,2,9,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14621,16702,14.897316067298997,kajang,selangor,5.0,freehold,unfurnished,8.35490952835879,6.0,6.0,bungalow,694.12,590000.0,0.0011764705882352,105,13,0,2,9,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
14622,16703,14.731801689838349,johor bahru,johor,6.0,freehold,unfurnished,8.612685172875459,8.0,4.0,bungalow,454.55,416666.6666666667,0.001090909090909,103,0,0,2,9,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14623,16708,14.914123179965662,cheras,kuala lumpur,6.0,leasehold,unfurnished,8.294299608857235,5.0,4.0,bungalow,750.0,500000.0,0.0015,67,3,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14624,16713,14.930652476452392,klang,selangor,5.0,freehold,unfurnished,8.412054873292933,5.0,2.0,bungalow,677.78,610000.0,0.0011111111111111,123,13,0,2,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14625,16715,14.978661680269907,setia alam,selangor,7.0,freehold,partly furnished,8.455955881945048,7.0,2.0,bungalow,680.56,457142.8571428572,0.0014887282007656,235,13,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14626,16719,15.009433329466965,cyberjaya,selangor,6.0,freehold,unfurnished,8.30671904320269,5.0,5.0,bungalow,814.81,550000.0,0.0014814814814814,69,13,0,2,9,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14627,16721,15.039286283703994,shah alam,selangor,5.0,freehold,unfurnished,8.55564437779049,5.0,3.0,bungalow,654.48,680000.0,0.0009624639076034,237,13,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14628,16722,14.682611465815636,bandar sungai long,selangor,7.0,freehold,unfurnished,8.566364235422688,6.0,4.0,bungalow,453.25,340000.0,0.001333079413445,22,13,0,2,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14629,16723,15.039286283703994,seri kembangan,selangor,7.0,freehold,unfurnished,8.517393171418904,5.0,4.0,bungalow,680.0,485714.28571428574,0.0014,232,13,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14630,16724,14.372265686684402,setia alam,selangor,6.0,freehold,unfurnished,8.221747728346623,7.0,4.0,bungalow,469.09,290833.3333333333,0.0016129032258064,235,13,0,2,9,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14631,16725,14.99416586199818,subang jaya,selangor,8.0,freehold,unfurnished,8.537191877922927,7.0,4.0,bungalow,637.25,406250.0,0.0015686274509803,249,13,0,2,9,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
14632,16734,13.805461232211272,rawang,selangor,6.0,freehold,unfurnished,8.476579508530941,6.0,5.0,bungalow,206.25,165000.0,0.00125,204,13,0,2,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
14633,16735,13.81451105863119,rawang,selangor,6.0,freehold,unfurnished,8.006700845440367,6.0,5.0,bungalow,333.0,166500.0,0.002,204,13,0,2,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
14634,16740,14.45736497045232,bandar sungai long,selangor,6.0,freehold,unfurnished,8.076826031298808,6.0,2.0,bungalow,590.43,316666.6666666667,0.0018645121193287,22,13,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14635,16749,14.767168819776032,subang jaya,selangor,7.0,freehold,unfurnished,8.451694209183541,7.0,3.0,bungalow,553.18,370000.0,0.0014950875694147,249,13,0,2,9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14636,16750,14.253766134056512,cheras,selangor,6.0,freehold,unfurnished,8.268988209506656,6.0,3.0,bungalow,397.44,258333.3333333333,0.0015384615384615,67,13,0,2,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14637,16753,14.97239206922172,sungai buloh,selangor,6.0,freehold,partly furnished,8.556606193773073,5.0,6.0,bungalow,611.54,530000.0,0.0011538461538461,252,13,0,1,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14638,16755,14.978661680269907,subang jaya,selangor,5.0,freehold,partly furnished,8.517393171418904,4.0,8.0,bungalow,640.0,640000.0,0.001,249,13,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14639,16756,14.711598990684092,kota damansara,selangor,7.0,leasehold,partly furnished,8.350193650720067,6.0,2.0,bungalow,579.2,350000.0,0.0016548463356973,127,13,1,1,9,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14640,16758,15.053885078862573,kota damansara,selangor,6.0,leasehold,unfurnished,8.412054873292933,6.0,2.0,bungalow,766.67,575000.0,0.0013333333333333,127,13,1,2,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
14641,16771,14.491003312191221,petaling jaya,selangor,6.0,freehold,unfurnished,8.412054873292933,6.0,6.0,bungalow,436.67,327500.0,0.0013333333333333,189,13,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14642,16794,14.845130332288226,setia alam,selangor,6.0,freehold,unfurnished,8.188966863648876,7.0,2.0,bungalow,777.78,466666.6666666667,0.0016666666666666,235,13,0,2,9,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0
14643,16795,14.674172600730516,bangi,selangor,7.0,freehold,unfurnished,8.340217320947035,5.0,3.0,bungalow,563.51,337142.8571428572,0.0016714422158548,26,13,0,2,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
